SYSTEM,WATERWAY,SITE,TRANSECT,SUB_TRANS,METRES,METRES,SPECIES,RECRUIT_ORIGIN,RECRUIT_COUNT,DATE,SURVEY,Notes
Campaspe,Campaspe,Spencer,2,E,4,4 to 5,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Spencer,2,F,5,5 to 6,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Spencer,2,G,6,6 to 7,bromus spp.,Exotic,10_50,30/08/2018,7,
Campaspe,Campaspe,Spencer,2,G,6,6 to 7,rumex spp.,native,1,30/08/2018,7,
Campaspe,Campaspe,Spencer,2,G,6,6 to 7,Sonchus oleraceus,Exotic,2,30/08/2018,7,
Campaspe,Campaspe,Spencer,2,G,6,6 to 7,Oxalis pes-caprae,Exotic,1,30/08/2018,7,
Campaspe,Campaspe,Spencer,2,H,7,7 to 8,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Spencer,2,I,8,8 to 9,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Spencer,3,W,-1, -1 to 0,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Spencer,3,A,0,0 to 1,Unidentified monocot,Unknown,10_50,30/08/2018,7,
Campaspe,Campaspe,Spencer,3,A,0,0 to 1,Laphangium luteoalbum,native,10_50,30/08/2018,7,
Campaspe,Campaspe,Spencer,3,B,1,1 to 2,Laphangium luteoalbum,native,8,30/08/2018,7,
Campaspe,Campaspe,Spencer,3,B,1,1 to 2,Unidentified monocot,Unknown,10_50,30/08/2018,7,
Campaspe,Campaspe,Spencer,3,C,2,2 to 3,Unidentified monocot,Unknown,50_100,30/08/2018,7,
Campaspe,Campaspe,Spencer,3,C,2,2 to 3,Laphangium luteoalbum,native,3,30/08/2018,7,
Campaspe,Campaspe,Spencer,3,D,3,3 to 4,Unidentified monocot,Unknown,50_100,30/08/2018,7,
Campaspe,Campaspe,Spencer,3,D,3,3 to 4,Laphangium luteoalbum,native,2,30/08/2018,7,
Campaspe,Campaspe,Spencer,3,E,4,4 to 5,Unidentified monocot,Unknown,10_50,30/08/2018,7,
Campaspe,Campaspe,Spencer,3,F,5,5 to 6,Unidentified monocot,Unknown,2,30/08/2018,7,
Campaspe,Campaspe,Spencer,3,G,6,6 to 7,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Spencer,3,H,7,7 to 8,bromus spp.,Exotic,1,30/08/2018,7,
Campaspe,Campaspe,Spencer,3,I,8,8 to 9,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Spencer,3,J,9,9 to 10,bromus spp.,Exotic,10_50,30/08/2018,7,
Campaspe,Campaspe,Spencer,3,K,10,10 to 11,bromus spp.,Exotic,10_50,30/08/2018,7,
Campaspe,Campaspe,Spencer,3,K,10,10 to 11,Lolium rigidum,Exotic,2,30/08/2018,7,
Campaspe,Campaspe,Spencer,3,L,11,11 to 12,bromus spp.,Exotic,10_50,30/08/2018,7,
Campaspe,Campaspe,Spencer,3,L,11,11 to 12,Lolium rigidum,Exotic,10_50,30/08/2018,7,
Campaspe,Campaspe,Spencer,3,L,11,11 to 12,Raphanus raphanistrum,Exotic,1,30/08/2018,7,
Campaspe,Campaspe,Spencer,3,M,12,12 to 13,Lolium rigidum,Exotic,10_50,30/08/2018,7,
Campaspe,Campaspe,Spencer,3,M,12,12 to 13,bromus spp.,Exotic,10_50,30/08/2018,7,
Campaspe,Campaspe,Spencer,3,O,13,13 to 14,bromus spp.,Exotic,10_50,30/08/2018,7,
Campaspe,Campaspe,Spencer,3,O,13,13 to 14,Lolium rigidum,Exotic,10_50,30/08/2018,7,
Campaspe,Campaspe,Spencer,3,P,14,14 to 15,bromus spp.,Exotic,3,30/08/2018,7,
Campaspe,Campaspe,Spencer,4,W,-1, -1 to 0,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Spencer,4,A,0,0 to 1,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Spencer,4,B,1,1 to 2,themeda triandra,native,2,30/08/2018,7,
Campaspe,Campaspe,Spencer,4,B,1,1 to 2,Unidentified monocot,Unknown,2,30/08/2018,7,
Campaspe,Campaspe,Spencer,4,C,2,2 to 3,Monocot grass exotic,Exotic,20,30/08/2018,7,
Campaspe,Campaspe,Spencer,4,C,2,2 to 3,rytidosperma spp.,native,1,30/08/2018,7,
Campaspe,Campaspe,Spencer,4,D,3,3 to 4,Monocot grass exotic,Exotic,5,30/08/2018,7,
Campaspe,Campaspe,Spencer,4,E,4,4 to 5,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Spencer,5,W,-1, -1 to 0,Nil,NA,0,29/08/2018,7,
Campaspe,Campaspe,Spencer,5,A,0,0 to 1,bromus spp.,Exotic,2,29/08/2018,7,
Campaspe,Campaspe,Spencer,5,B,1,1 to 2,bromus spp.,Exotic,6,29/08/2018,7,
Campaspe,Campaspe,Spencer,5,C,2,2 to 3,bromus spp.,Exotic,2,29/08/2018,7,
Campaspe,Campaspe,Spencer,5,D,3,3 to 4,bromus spp.,Exotic,8,29/08/2018,7,
Campaspe,Campaspe,Spencer,5,D,3,3 to 4,Lolium rigidum,Exotic,2,29/08/2018,7,
Campaspe,Campaspe,Spencer,5,E,4,4 to 5,Nil,NA,0,29/08/2018,7,
Campaspe,Campaspe,Spencer,5,F,5,5 to 6,hordeum leporinum,Exotic,2,29/08/2018,7,
Campaspe,Campaspe,Spencer,6,W,-1, -1 to 0,Nil,NA,0,29/08/2018,7,
Campaspe,Campaspe,Spencer,6,A,0,0 to 1,Nil,NA,0,29/08/2018,7,
Campaspe,Campaspe,Spencer,6,B,1,1 to 2,Nil,NA,0,29/08/2018,7,
Campaspe,Campaspe,Spencer,6,C,2,2 to 3,Sonchus oleraceus,Exotic,1,29/08/2018,7,
Campaspe,Campaspe,Spencer,6,D,3,3 to 4,Lolium rigidum,Exotic,10,29/08/2018,7,
Campaspe,Campaspe,Spencer,6,D,3,3 to 4,Polygonum aviculare,Exotic,1,29/08/2018,7,
Campaspe,Campaspe,Spencer,7,W,-1, -1 to 0,Nil,NA,0,29/08/2018,7,
Campaspe,Campaspe,Spencer,7,A,0,0 to 1,Nil,NA,0,29/08/2018,7,
Campaspe,Campaspe,Spencer,7,B,1,1 to 2,Nil,NA,0,29/08/2018,7,
Campaspe,Campaspe,Spencer,7,C,2,2 to 3,Sonchus oleraceus,Exotic,1,29/08/2018,7,
Campaspe,Campaspe,Spencer,7,C,2,2 to 3,Panicum coloratum,Exotic,1,29/08/2018,7,
Campaspe,Campaspe,Spencer,7,C,2,2 to 3,Ehrharta longiflora,Exotic,2,29/08/2018,7,
Campaspe,Campaspe,Spencer,7,D,3,3 to 4,Lolium rigidum,Exotic,2,29/08/2018,7,
Campaspe,Campaspe,Spencer,7,D,3,3 to 4,Ehrharta longiflora,Exotic,10,29/08/2018,7,
Campaspe,Campaspe,Spencer,8,W,-1, -1 to 0,Nil,NA,0,29/08/2018,7,
Campaspe,Campaspe,Spencer,8,A,0,0 to 1,Nil,NA,0,29/08/2018,7,
Campaspe,Campaspe,Spencer,8,B,1,1 to 2,Nil,NA,0,29/08/2018,7,
Campaspe,Campaspe,Spencer,8,C,2,2 to 3,Panicum coloratum,Exotic,1,29/08/2018,7,
Campaspe,Campaspe,Spencer,8,D,3,3 to 4,Ehrharta erecta var. erecta,Exotic,7,29/08/2018,7,
Campaspe,Campaspe,Spencer,8,E,4,4 to 5,hordeum leporinum,Exotic,5,29/08/2018,7,
Campaspe,Campaspe,Spencer,9,W,-1, -1 to 0,Sonchus oleraceus,Exotic,1,29/08/2018,7,
Campaspe,Campaspe,Spencer,9,W,-1, -1 to 0,Lolium rigidum,Exotic,3,29/08/2018,7,
Campaspe,Campaspe,Spencer,9,W,-1, -1 to 0,Lachnagrostis filiformis s.l.,native,3,29/08/2018,7,
Campaspe,Campaspe,Spencer,9,A,0,0 to 1,cirsium vulgare,Exotic,1,29/08/2018,7,
Campaspe,Campaspe,Spencer,9,A,0,0 to 1,Lachnagrostis filiformis s.l.,native,3,29/08/2018,7,
Campaspe,Campaspe,Spencer,9,A,0,0 to 1,Lolium rigidum,Exotic,5,29/08/2018,7,
Campaspe,Campaspe,Spencer,9,A,0,0 to 1,Medicago polymorpha,Exotic,1,29/08/2018,7,
Campaspe,Campaspe,Spencer,9,B,1,1 to 2,cirsium vulgare,Exotic,1,29/08/2018,7,
Campaspe,Campaspe,Spencer,9,B,1,1 to 2,Sonchus oleraceus,Exotic,1,29/08/2018,7,
Campaspe,Campaspe,Spencer,9,B,1,1 to 2,Lolium rigidum,Exotic,2,29/08/2018,7,
Campaspe,Campaspe,Spencer,9,B,1,1 to 2,Lachnagrostis filiformis s.l.,native,3,29/08/2018,7,
Campaspe,Campaspe,Spencer,9,C,2,2 to 3,Lolium rigidum,Exotic,4,29/08/2018,7,
Campaspe,Campaspe,Spencer,9,D,3,3 to 4,Lolium rigidum,Exotic,10_50,29/08/2018,7,
Campaspe,Campaspe,Spencer,9,D,3,3 to 4,Lachnagrostis filiformis s.l.,native,2,29/08/2018,7,
Campaspe,Campaspe,Spencer,9,E,4,4 to 5,Trifolium arvense,Exotic,3,29/08/2018,7,
Campaspe,Campaspe,Spencer,9,E,4,4 to 5,Lolium rigidum,Exotic,5,29/08/2018,7,
Campaspe,Campaspe,Spencer,9,E,4,4 to 5,hordeum leporinum,Exotic,10_50,29/08/2018,7,
Campaspe,Campaspe,Spencer,9,F,5,5 to 6,hordeum leporinum,Exotic,50_100,29/08/2018,7,
Campaspe,Campaspe,Spencer,9,F,5,5 to 6,bromus spp.,Exotic,5,29/08/2018,7,
Campaspe,Campaspe,Spencer,9,F,5,5 to 6,Lolium rigidum,Exotic,1,29/08/2018,7,
Campaspe,Campaspe,Spencer,10,W,-1, -1 to 0,Nil,NA,0,29/08/2018,7,
Campaspe,Campaspe,Spencer,10,A,0,0 to 1,Nil,NA,0,29/08/2018,7,
Campaspe,Campaspe,Spencer,10,B,1,1 to 2,Unidentified monocot,Unknown,2,29/08/2018,7,
Campaspe,Campaspe,Spencer,10,C,2,2 to 3,Unidentified monocot,Unknown,3,29/08/2018,7,
Campaspe,Campaspe,Spencer,10,D,3,3 to 4,Nil,NA,0,29/08/2018,7,
Campaspe,Campaspe,Spencer,10,E,4,4 to 5,Ehrharta erecta var. erecta,Exotic,20,29/08/2018,7,
Campaspe,Campaspe,Spencer,10,E,4,4 to 5,Cyperus eragrostis,Exotic,1,29/08/2018,7,
Campaspe,Campaspe,Spencer,10,E,4,4 to 5,Lolium rigidum,Exotic,5,29/08/2018,7,
Campaspe,Campaspe,Strathallan,1,W,-1, -1 to 0,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,1,A,0,0 to 1,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,1,B,1,1 to 2,hordeum leporinum,Exotic,1,30/08/2018,7,
Campaspe,Campaspe,Strathallan,1,C,2,2 to 3,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,1,D,3,3 to 4,Lolium rigidum,Exotic,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,2,W,-1, -1 to 0,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,2,A,0,0 to 1,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,2,B,1,1 to 2,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,2,C,2,2 to 3,Wahlenbergia fluminalis,native,10_50,30/08/2018,7,
Campaspe,Campaspe,Strathallan,2,D,3,3 to 4,Wahlenbergia fluminalis,native,10_50,30/08/2018,7,
Campaspe,Campaspe,Strathallan,2,E,4,4 to 5,Lolium rigidum,Exotic,1,30/08/2018,7,
Campaspe,Campaspe,Strathallan,2,E,4,4 to 5,hordeum leporinum,Exotic,1,30/08/2018,7,
Campaspe,Campaspe,Strathallan,3,W,-1, -1 to 0,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,3,A,0,0 to 1,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,3,B,1,1 to 2,hordeum leporinum,Exotic,1,30/08/2018,7,
Campaspe,Campaspe,Strathallan,3,C,2,2 to 3,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,3,D,3,3 to 4,Lolium rigidum,Exotic,1,30/08/2018,7,
Campaspe,Campaspe,Strathallan,4,W,-1, -1 to 0,Unidentified monocot,Unknown,10_50,30/08/2018,7,
Campaspe,Campaspe,Strathallan,4,W,-1, -1 to 0,Eucalyptus camaldulensis subsp. camaldulensis,native,2,30/08/2018,7,
Campaspe,Campaspe,Strathallan,4,A,0,0 to 1,Dicot,Unknown,1,30/08/2018,7,
Campaspe,Campaspe,Strathallan,4,A,0,0 to 1,crassula helmsii,native,1,30/08/2018,7,
Campaspe,Campaspe,Strathallan,4,A,0,0 to 1,Sonchus oleraceus,Exotic,1,30/08/2018,7,
Campaspe,Campaspe,Strathallan,4,A,0,0 to 1,Calotis scapigera,native,1,30/08/2018,7,
Campaspe,Campaspe,Strathallan,4,A,0,0 to 1,Unidentified monocot,Unknown,10_50,30/08/2018,7,
Campaspe,Campaspe,Strathallan,4,A,0,0 to 1,Lolium rigidum,Exotic,1,30/08/2018,7,
Campaspe,Campaspe,Strathallan,4,A,0,0 to 1,Medicago polymorpha,Exotic,1,30/08/2018,7,
Campaspe,Campaspe,Strathallan,4,B,1,1 to 2,Arctotheca calendula,Exotic,1,30/08/2018,7,
Campaspe,Campaspe,Strathallan,4,B,1,1 to 2,Sonchus oleraceus,Exotic,1,30/08/2018,7,
Campaspe,Campaspe,Strathallan,4,B,1,1 to 2,crassula helmsii,native,5,30/08/2018,7,
Campaspe,Campaspe,Strathallan,4,B,1,1 to 2,Medicago polymorpha,Exotic,10_50,30/08/2018,7,
Campaspe,Campaspe,Strathallan,4,B,1,1 to 2,Oxalis pes-caprae,Exotic,3,30/08/2018,7,
Campaspe,Campaspe,Strathallan,4,B,1,1 to 2,Lolium rigidum,Exotic,7,30/08/2018,7,
Campaspe,Campaspe,Strathallan,4,B,1,1 to 2,hordeum leporinum,Exotic,4,30/08/2018,7,
Campaspe,Campaspe,Strathallan,4,B,1,1 to 2,Unidentified monocot,Unknown,7,30/08/2018,7,
Campaspe,Campaspe,Strathallan,4,C,2,2 to 3,rumex spp.,native,3,30/08/2018,7,
Campaspe,Campaspe,Strathallan,4,C,2,2 to 3,Sonchus oleraceus,Exotic,2,30/08/2018,7,
Campaspe,Campaspe,Strathallan,4,C,2,2 to 3,Lolium rigidum,Exotic,10_50,30/08/2018,7,
Campaspe,Campaspe,Strathallan,4,C,2,2 to 3,Oxalis pes-caprae,Exotic,3,30/08/2018,7,
Campaspe,Campaspe,Strathallan,4,C,2,2 to 3,cirsium vulgare,Exotic,1,30/08/2018,7,
Campaspe,Campaspe,Strathallan,4,C,2,2 to 3,rytidosperma spp.,native,2,30/08/2018,7,
Campaspe,Campaspe,Strathallan,4,D,3,3 to 4,Oxalis pes-caprae,Exotic,2,30/08/2018,7,
Campaspe,Campaspe,Strathallan,4,D,3,3 to 4,hordeum leporinum,Exotic,4,30/08/2018,7,
Campaspe,Campaspe,Strathallan,4,E,4,4 to 5,rumex spp.,native,2,30/08/2018,7,
Campaspe,Campaspe,Strathallan,4,E,4,4 to 5,Laphangium luteoalbum,native,2,30/08/2018,7,
Campaspe,Campaspe,Strathallan,4,E,4,4 to 5,Lolium rigidum,Exotic,4,30/08/2018,7,
Campaspe,Campaspe,Strathallan,5,W,-1, -1 to 0,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,5,A,0,0 to 1,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,5,B,1,1 to 2,Medicago polymorpha,Exotic,1,30/08/2018,7,
Campaspe,Campaspe,Strathallan,5,C,2,2 to 3,Sonchus oleraceus,Exotic,2,30/08/2018,7,
Campaspe,Campaspe,Strathallan,5,D,3,3 to 4,Unidentified monocot,Unknown,3,30/08/2018,7,
Campaspe,Campaspe,Strathallan,6,W,-1, -1 to 0,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,6,A,0,0 to 1,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,6,B,1,1 to 2,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,6,C,2,2 to 3,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,6,D,3,3 to 4,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,6,E,4,4 to 5,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,6,F,5,5 to 6,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,6,G,6,6 to 7,Lolium rigidum,Exotic,1,30/08/2018,7,
Campaspe,Campaspe,Strathallan,6,H,7,7 to 8,Lolium rigidum,Exotic,13,30/08/2018,7,
Campaspe,Campaspe,Strathallan,7,NA,NA,NA,NA,NA,NA,30/08/2018,7,Transect 7 not surveyed because of treefall.
Campaspe,Campaspe,Strathallan,7,Not resurveyed,NA,NA,NA,NA,NA,30/08/2018,7,
Campaspe,Campaspe,Strathallan,8,W,-1, -1 to 0,Eucalyptus camaldulensis subsp. camaldulensis,native,3,30/08/2018,7,
Campaspe,Campaspe,Strathallan,8,A,0,0 to 1,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,8,B,1,1 to 2,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,8,C,2,2 to 3,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,8,D,3,3 to 4,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,8,E,4,4 to 5,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,8,F,5,5 to 6,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,8,G,6,6 to 7,Medicago polymorpha,Exotic,2,30/08/2018,7,
Campaspe,Campaspe,Strathallan,8,G,6,6 to 7,Unidentified monocot,Unknown,1,30/08/2018,7,
Campaspe,Campaspe,Strathallan,8,H,7,7 to 8,Skipped,NA ,NA,30/08/2018,7,
Campaspe,Campaspe,Strathallan,8,I,8,8 to 9,Medicago polymorpha,Exotic,1,30/08/2018,7,
Campaspe,Campaspe,Strathallan,8,J,9,9 to 10,Skipped,NA,NA,30/08/2018,7,
Campaspe,Campaspe,Strathallan,8,K,10,10 to 11,Lolium rigidum,Exotic,5,30/08/2018,7,
Campaspe,Campaspe,Strathallan,8,K,10,10 to 11,Medicago polymorpha,Exotic,1,30/08/2018,7,
Campaspe,Campaspe,Strathallan,8,L,11,11 to 12,Skipped,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,8,M,12,12 to 13,Medicago polymorpha,Exotic,1,30/08/2018,7,
Campaspe,Campaspe,Strathallan,8,M,12,12 to 13,Lolium rigidum,Exotic,1,30/08/2018,7,
Campaspe,Campaspe,Strathallan,8,O,13,13 to 14,Skipped,NA,NA,30/08/2018,7,
Campaspe,Campaspe,Strathallan,8,P,14,14 to 15,Lolium rigidum,Exotic,7,30/08/2018,7,
Campaspe,Campaspe,Strathallan,9,W,-1, -1 to 0,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,9,A,0,0 to 1,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,9,B,1,1 to 2,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,9,C,2,2 to 3,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,9,D,3,3 to 4,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,9,E,4,4 to 5,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,9,F,5,5 to 6,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,9,G,6,6 to 7,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,9,H,7,7 to 8,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,10,W,-1, -1 to 0,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,10,A,0,0 to 1,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,10,B,1,1 to 2,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,10,C,2,2 to 3,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Strathallan,10,D,3,3 to 4,Rumex tenax,native,1,30/08/2018,7,
Campaspe,Campaspe,Strathallan,10,E,4,4 to 5,Nil,NA,0,30/08/2018,7,
Campaspe,Campaspe,Bryants,1,W,-1, -1 to 0,Nil,NA,0,14/11/2018,8,
Campaspe,Campaspe,Bryants,1,A,0,0 to 1,Nil,NA,0,14/11/2018,8,
Campaspe,Campaspe,Bryants,1,B,1,1 to 2,Nil,NA,0,14/11/2018,8,
Campaspe,Campaspe,Bryants,1,C,2,2 to 3,Nil,NA,0,14/11/2018,8,
Campaspe,Campaspe,Bryants,1,D,3,3 to 4,Nil,NA,0,14/11/2018,8,
Campaspe,Campaspe,Bryants,2,W,-1, -1 to 0,Nil,NA,0,14/11/2018,8,
Campaspe,Campaspe,Bryants,2,A,0,0 to 1,Nil,NA,0,14/11/2018,8,
Campaspe,Campaspe,Bryants,2,B,1,1 to 2,Nil,NA,0,14/11/2018,8,
Campaspe,Campaspe,Bryants,2,C,2,2 to 3,Nil,NA,0,14/11/2018,8,
Campaspe,Campaspe,Bryants,2,D,3,3 to 4,Nil,NA,0,14/11/2018,8,
Campaspe,Campaspe,Bryants,2,E,4,4 to 5,Nil,NA,0,14/11/2018,8,
Campaspe,Campaspe,Bryants,2,F,5,5 to 6,Nil,NA,0,14/11/2018,8,
Campaspe,Campaspe,Bryants,2,G,6,6 to 7,Nil,NA,0,14/11/2018,8,
Campaspe,Campaspe,Bryants,2,H,7,7 to 8,Nil,NA,0,14/11/2018,8,
Campaspe,Campaspe,Bryants,2,I,8,8 to 9,Nil,NA,0,14/11/2018,8,
Campaspe,Campaspe,Bryants,2,J,9,9 to 10,Nil,NA,0,14/11/2018,8,
Campaspe,Campaspe,Bryants,3,W,-1, -1 to 0,Lachnagrostis filiformis s.l.,native,3,14/11/2018,8,
Campaspe,Campaspe,Bryants,3,A,0,0 to 1,Epilobium billardierianum subsp. billardierianum,native,1,14/11/2018,8,
Campaspe,Campaspe,Bryants,3,A,0,0 to 1,Lachnagrostis filiformis s.l.,native,2,14/11/2018,8,
Campaspe,Campaspe,Bryants,3,B,1,1 to 2,Lachnagrostis filiformis s.l.,native,2,14/11/2018,8,
Campaspe,Campaspe,Bryants,3,C,2,2 to 3,themeda triandra,native,2,14/11/2018,8,
Campaspe,Campaspe,Bryants,3,C,2,2 to 3,Lachnagrostis filiformis s.l.,native,4,14/11/2018,8,
Campaspe,Campaspe,Bryants,4,W,-1, -1 to 0,Lachnagrostis filiformis s.l.,native,10_50,14/11/2018,8,
Campaspe,Campaspe,Bryants,4,W,-1, -1 to 0,Eucalyptus camaldulensis subsp. camaldulensis,native,2,14/11/2018,8,
Campaspe,Campaspe,Bryants,4,A,0,0 to 1,Lachnagrostis filiformis s.l.,native,10_50,14/11/2018,8,
Campaspe,Campaspe,Bryants,4,B,1,1 to 2,Lachnagrostis filiformis s.l.,native,5,14/11/2018,8,
Campaspe,Campaspe,Bryants,4,C,2,2 to 3,Paspalum dilatatum,Exotic,1,14/11/2018,8,
Campaspe,Campaspe,Bryants,4,C,2,2 to 3,Lachnagrostis filiformis s.l.,native,2,14/11/2018,8,
Campaspe,Campaspe,Bryants,4,D,3,3 to 4,Nil,NA,0,14/11/2018,8,
Campaspe,Campaspe,Bryants,5,W,-1, -1 to 0,Lachnagrostis filiformis s.l.,native,5,15/11/2018,8,
Campaspe,Campaspe,Bryants,5,A,0,0 to 1,Lachnagrostis filiformis s.l.,native,10_50,15/11/2018,8,
Campaspe,Campaspe,Bryants,5,B,1,1 to 2,Lachnagrostis filiformis s.l.,native,2,15/11/2018,8,
Campaspe,Campaspe,Bryants,5,C,2,2 to 3,Nil,NA,0,15/11/2018,8,
Campaspe,Campaspe,Bryants,5,D,3,3 to 4,Nil,NA,0,15/11/2018,8,
Campaspe,Campaspe,Bryants,5,E,4,4 to 5,Nil,NA,0,15/11/2018,8,
Campaspe,Campaspe,Bryants,6,W,-1, -1 to 0,Lachnagrostis filiformis s.l.,native,2,15/11/2018,8,
Campaspe,Campaspe,Bryants,6,A,0,0 to 1,Nil,NA,0,15/11/2018,8,
Campaspe,Campaspe,Bryants,6,B,1,1 to 2,Nil,NA,0,15/11/2018,8,
Campaspe,Campaspe,Bryants,6,C,2,2 to 3,Nil,NA,0,15/11/2018,8,
Campaspe,Campaspe,Bryants,7,W,-1, -1 to 0,Eucalyptus camaldulensis subsp. camaldulensis,native,1,15/11/2018,8,
Campaspe,Campaspe,Bryants,7,W,-1, -1 to 0,Lachnagrostis filiformis s.l.,native,8,15/11/2018,8,
Campaspe,Campaspe,Bryants,7,A,0,0 to 1,Lachnagrostis filiformis s.l.,native,1,15/11/2018,8,
Campaspe,Campaspe,Bryants,7,A,0,0 to 1,rytidosperma spp.,native,1,15/11/2018,8,
Campaspe,Campaspe,Bryants,7,B,1,1 to 2,Nil,NA,0,15/11/2018,8,
Campaspe,Campaspe,Bryants,7,C,2,2 to 3,Nil,NA,0,15/11/2018,8,
Campaspe,Campaspe,Bryants,8,W,-1, -1 to 0,Nil,NA,0,15/11/2018,8,
Campaspe,Campaspe,Bryants,8,A,0,0 to 1,Nil,NA,0,15/11/2018,8,
Campaspe,Campaspe,Bryants,8,B,1,1 to 2,Nil,NA,0,15/11/2018,8,
Campaspe,Campaspe,Bryants,8,C,2,2 to 3,Nil,NA,0,15/11/2018,8,
Campaspe,Campaspe,Bryants,8,D,3,3 to 4,Nil,NA,0,15/11/2018,8,
Campaspe,Campaspe,Bryants,8,E,4,4 to 5,Nil,NA,0,15/11/2018,8,
Campaspe,Campaspe,Bryants,8,F,5,5 to 6,Nil,NA,0,15/11/2018,8,
Campaspe,Campaspe,Bryants,8,G,6,6 to 7,Nil,NA,0,15/11/2018,8,
Campaspe,Campaspe,Bryants,8,H,7,7 to 8,Nil,NA,0,15/11/2018,8,
Campaspe,Campaspe,Bryants,9,W,-1, -1 to 0,Lachnagrostis filiformis s.l.,native,8,15/11/2018,8,
Campaspe,Campaspe,Bryants,9,A,0,0 to 1,Lachnagrostis filiformis s.l.,native,8,15/11/2018,8,
Campaspe,Campaspe,Bryants,9,B,1,1 to 2,rumex spp.,native,1,15/11/2018,8,
Campaspe,Campaspe,Bryants,9,B,1,1 to 2,Dicot,Unknown,1,15/11/2018,8,
Campaspe,Campaspe,Bryants,9,B,1,1 to 2,Lachnagrostis filiformis s.l.,native,3,15/11/2018,8,
Campaspe,Campaspe,Bryants,9,C,2,2 to 3,Lachnagrostis filiformis s.l.,native,4,15/11/2018,8,
Campaspe,Campaspe,Bryants,9,D,3,3 to 4,Sonchus oleraceus,Exotic,1,15/11/2018,8,
Campaspe,Campaspe,Bryants,9,E,4,4 to 5,Nil,NA,0,15/11/2018,8,
Campaspe,Campaspe,Bryants,10,W,-1, -1 to 0,Lachnagrostis filiformis s.l.,native,1,15/11/2018,8,
Campaspe,Campaspe,Bryants,10,A,0,0 to 1,Nil,NA,0,15/11/2018,8,
Campaspe,Campaspe,Bryants,10,B,1,1 to 2,Nil,NA,0,15/11/2018,8,
Campaspe,Campaspe,Bryants,10,C,2,2 to 3,Nil,NA,0,15/11/2018,8,
Campaspe,Campaspe,Bryants,10,D,3,3 to 4,Nil,NA,0,15/11/2018,8,
